ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
5978413,2009.0,7060.0,零售业,福建,集体所有制企业,自然人,0.79,0.0
5978414,2011.0,8680.0,商业服务业,湖南,农民专业合作社,自然人,0.94,0.0
5978415,2011.0,2880.0,工业,江西,集体所有制企业,企业法人,0.95,0.0
5978416,2009.0,8840.0,社区服务,江西,有限责任公司,自然人,0.97,0.0
5978417,2014.0,1380.0,商业服务业,湖南,农民专业合作社,企业法人,0.65,0.0
5978418,2008.0,5620.0,工业,湖南,集体所有制企业,自然人,0.56,0.0
5978419,2010.0,960.0,服务业,江西,有限责任公司,自然人,0.76,0.0
5978420,2008.0,4450.0,工业,湖南,合伙企业,自然人,0.73,0.0
5978421,2010.0,6520.0,社区服务,山东,股份有限公司,自然人,0.58,0.0
5978422,2004.0,5570.0,交通运输业,福建,股份有限公司,企业法人,0.56,0.0
5978423,2000.0,9950.0,工业,广西,合伙企业,自然人,0.67,0.0
5978424,2004.0,5190.0,服务业,湖南,农民专业合作社,自然人,0.85,0.0
5978425,2000.0,1080.0,服务业,湖北,有限责任公司,企业法人,0.72,0.0
5978426,2007.0,4790.0,服务业,山东,有限责任公司,自然人,0.59,0.0
5978427,2012.0,7300.0,交通运输业,广东,农民专业合作社,企业法人,1.0,0.0
5978428,2009.0,8040.0,工业,湖南,农民专业合作社,,0.85,0.0
5978429,2004.0,5160.0,服务业,福建,集体所有制企业,自然人,0.71,0.0
5978430,2004.0,4570.0,服务业,广西,合伙企业,自然人,0.66,0.0
5978431,2005.0,8390.0,工业,山东,集体所有制企业,自然人,0.8,0.0
5978432,2007.0,5390.0,社区服务,湖北,集体所有制企业,企业法人,0.92,0.0
5978433,2006.0,9240.0,社区服务,湖南,合伙企业,企业法人,0.8,0.0
5978434,2014.0,3660.0,零售业,山东,有限责任公司,企业法人,0.82,0.0
5978435,2000.0,400.0,商业服务业,广东,农民专业合作社,企业法人,0.72,0.0
5978436,2010.0,6750.0,服务业,湖南,农民专业合作社,自然人,0.71,0.0
5978437,2003.0,4220.0,社区服务,福建,有限责任公司,企业法人,0.67,0.0
5978438,2006.0,1500.0,零售业,福建,有限责任公司,企业法人,0.76,0.0
5978439,2004.0,8510.0,商业服务业,湖北,农民专业合作社,自然人,0.77,0.0
5978440,2012.0,1210.0,零售业,广东,合伙企业,企业法人,0.66,0.0
5978441,2001.0,6830.0,社区服务,江西,有限责任公司,企业法人,0.93,0.0
5978442,2009.0,7200.0,工业,山东,集体所有制企业,企业法人,0.87,0.0
5978443,2002.0,1640.0,服务业,江西,合伙企业,自然人,0.61,0.0
5978444,2009.0,9710.0,工业,湖北,有限责任公司,自然人,0.51,0.0
5978445,2011.0,4930.0,工业,广东,股份有限公司,自然人,0.88,0.0
5978446,2006.0,7840.0,商业服务业,广西,股份有限公司,企业法人,0.55,0.0
5978447,2011.0,2240.0,零售业,山东,合伙企业,自然人,0.66,0.0
5978448,2014.0,2290.0,社区服务,广东,农民专业合作社,自然人,0.73,0.0
5978449,2002.0,9620.0,服务业,湖南,有限责任公司,自然人,0.99,0.0
5978450,2007.0,4730.0,商业服务业,福建,股份有限公司,企业法人,0.94,0.0
5978452,2010.0,7240.0,社区服务,福建,集体所有制企业,企业法人,0.88,0.0
5978453,2000.0,8600.0,服务业,广西,集体所有制企业,企业法人,0.85,0.0
5978454,2006.0,1450.0,零售业,福建,集体所有制企业,自然人,0.89,0.0
5978455,2005.0,2420.0,服务业,山东,集体所有制企业,企业法人,0.89,0.0
5978456,2007.0,2480.0,工业,湖北,有限责任公司,企业法人,0.97,0.0
5978457,2013.0,4580.0,零售业,湖南,有限责任公司,企业法人,0.53,0.0
5978458,2012.0,8870.0,服务业,福建,有限责任公司,自然人,0.73,0.0
5978459,2011.0,9510.0,工业,广东,合伙企业,企业法人,0.55,0.0
5978460,2005.0,6120.0,交通运输业,湖南,集体所有制企业,企业法人,,0.0
5978461,2011.0,320.0,零售业,广东,农民专业合作社,企业法人,0.94,0.0
5978462,2006.0,360.0,交通运输业,山东,集体所有制企业,自然人,0.69,0.0
5978463,2009.0,2480.0,社区服务,湖南,,自然人,0.51,0.0
5978464,2011.0,3770.0,工业,湖南,农民专业合作社,企业法人,0.78,0.0
5978465,2002.0,2390.0,服务业,广西,集体所有制企业,企业法人,0.53,0.0
5978466,2009.0,4360.0,服务业,广西,合伙企业,企业法人,0.61,0.0
5978467,2007.0,4810.0,零售业,山东,农民专业合作社,企业法人,0.88,0.0
5978468,2012.0,,商业服务业,湖北,农民专业合作社,企业法人,0.66,0.0
5978469,2009.0,7460.0,社区服务,湖南,农民专业合作社,企业法人,0.55,0.0
5978470,2006.0,9260.0,社区服务,湖南,农民专业合作社,自然人,0.72,0.0
5978471,2003.0,5320.0,社区服务,广西,有限责任公司,自然人,0.8,0.0
5978472,2004.0,2590.0,商业服务业,福建,集体所有制企业,企业法人,0.82,0.0
5978473,2014.0,1760.0,商业服务业,江西,有限责任公司,自然人,0.81,0.0
5978474,2001.0,4380.0,商业服务业,福建,集体所有制企业,企业法人,0.75,0.0
5978475,2000.0,9470.0,服务业,福建,合伙企业,企业法人,0.67,0.0
5978476,2002.0,3630.0,工业,湖南,集体所有制企业,自然人,0.54,0.0
5978477,2007.0,9000.0,工业,湖南,集体所有制企业,企业法人,0.67,0.0
5978478,2001.0,5250.0,服务业,山东,农民专业合作社,自然人,0.61,0.0
5978479,2000.0,1940.0,交通运输业,广东,有限责任公司,企业法人,0.56,0.0
5978480,2011.0,1380.0,服务业,山东,集体所有制企业,自然人,0.52,0.0
5978481,2001.0,9200.0,工业,湖北,股份有限公司,自然人,0.86,0.0
5978482,2005.0,7590.0,交通运输业,湖北,股份有限公司,自然人,0.65,0.0
5978483,2006.0,6490.0,商业服务业,江西,有限责任公司,自然人,0.85,0.0
5978484,2004.0,470.0,工业,湖南,股份有限公司,自然人,0.89,0.0
5978485,2006.0,9410.0,零售业,山东,有限责任公司,自然人,0.63,0.0
5978486,2011.0,4320.0,服务业,福建,股份有限公司,企业法人,0.6,0.0
5978487,2013.0,4800.0,服务业,广东,集体所有制企业,自然人,0.91,0.0
5978488,2009.0,2330.0,服务业,广西,集体所有制企业,企业法人,0.85,0.0
5978489,2011.0,7900.0,商业服务业,山东,股份有限公司,自然人,0.79,0.0
5978490,2010.0,8310.0,工业,江西,股份有限公司,自然人,0.89,0.0
5978491,2004.0,1590.0,服务业,福建,集体所有制企业,自然人,1.0,0.0
5978492,2008.0,4730.0,商业服务业,广东,集体所有制企业,企业法人,1.0,0.0
5978493,2010.0,1850.0,交通运输业,福建,合伙企业,企业法人,0.8,0.0
5978494,2011.0,350.0,商业服务业,广东,农民专业合作社,企业法人,0.91,0.0
5978495,2001.0,480.0,交通运输业,湖北,合伙企业,自然人,0.94,0.0
5978496,2001.0,7230.0,商业服务业,广东,集体所有制企业,自然人,0.55,0.0
5978497,2003.0,2880.0,零售业,福建,股份有限公司,企业法人,0.6,0.0
5978498,2007.0,5500.0,社区服务,江西,有限责任公司,企业法人,0.69,0.0
5978499,2008.0,1060.0,工业,江西,农民专业合作社,企业法人,0.63,0.0
5978500,2013.0,7400.0,服务业,湖南,股份有限公司,企业法人,0.63,0.0
5978501,2010.0,8780.0,服务业,江西,集体所有制企业,自然人,0.61,0.0
5978502,2009.0,5040.0,工业,山东,股份有限公司,自然人,0.51,0.0
5978503,2002.0,9280.0,交通运输业,江西,股份有限公司,企业法人,0.69,0.0
5978504,2012.0,2520.0,社区服务,广西,合伙企业,企业法人,0.72,0.0
5978505,2004.0,2790.0,工业,广西,合伙企业,自然人,0.65,0.0
5978506,2013.0,5140.0,商业服务业,广东,集体所有制企业,自然人,0.95,0.0
5978507,2013.0,1770.0,商业服务业,广西,股份有限公司,企业法人,0.8,0.0
5978508,2012.0,1650.0,交通运输业,湖北,有限责任公司,自然人,0.86,0.0
5978509,2014.0,1360.0,工业,广西,股份有限公司,企业法人,0.74,0.0
5978510,2008.0,5470.0,商业服务业,江西,有限责任公司,企业法人,0.9,0.0
5978511,2004.0,5070.0,工业,江西,农民专业合作社,企业法人,0.98,0.0
5978512,2008.0,1850.0,零售业,山东,股份有限公司,企业法人,,0.0
5978513,2002.0,2650.0,零售业,山东,农民专业合作社,企业法人,0.54,0.0
5978514,2008.0,6810.0,社区服务,湖北,合伙企业,自然人,0.66,0.0
5978515,2013.0,5880.0,商业服务业,湖北,集体所有制企业,企业法人,0.87,0.0
5978516,2007.0,4790.0,社区服务,山东,合伙企业,企业法人,0.96,0.0
5978517,2004.0,8170.0,零售业,广东,农民专业合作社,自然人,0.91,0.0
5978518,2012.0,740.0,交通运输业,广西,合伙企业,自然人,0.54,0.0
5978519,2004.0,7010.0,服务业,湖南,农民专业合作社,企业法人,0.84,0.0
5978520,2012.0,4760.0,商业服务业,广西,股份有限公司,企业法人,0.86,0.0
5978521,2005.0,5590.0,零售业,江西,合伙企业,自然人,0.71,0.0
5978522,2001.0,2440.0,交通运输业,江西,集体所有制企业,自然人,0.51,0.0
5978523,2004.0,4670.0,社区服务,湖南,农民专业合作社,企业法人,0.92,0.0
5978524,2007.0,9500.0,商业服务业,江西,股份有限公司,自然人,0.51,0.0
5978525,2003.0,6690.0,工业,山东,合伙企业,自然人,0.7,0.0
5978526,2010.0,3560.0,社区服务,湖南,合伙企业,自然人,0.54,0.0
5978527,2002.0,9020.0,零售业,江西,有限责任公司,企业法人,0.76,0.0
5978528,2007.0,9860.0,服务业,广西,农民专业合作社,自然人,0.75,0.0
5978529,2003.0,3500.0,服务业,福建,股份有限公司,企业法人,0.92,0.0
5978530,2010.0,4360.0,商业服务业,湖南,合伙企业,企业法人,0.56,0.0
5978531,2008.0,8190.0,社区服务,湖南,有限责任公司,企业法人,0.54,0.0
5978532,2012.0,4040.0,零售业,广西,,自然人,0.53,0.0
5978533,2002.0,5590.0,商业服务业,湖北,合伙企业,企业法人,0.86,0.0
5978534,2007.0,8590.0,工业,山东,农民专业合作社,自然人,0.91,0.0
5978535,2002.0,9130.0,商业服务业,广西,集体所有制企业,自然人,0.78,0.0
5978536,2007.0,9960.0,社区服务,湖北,有限责任公司,自然人,0.95,0.0
5978537,2000.0,9920.0,服务业,山东,农民专业合作社,自然人,0.98,0.0
5978538,2009.0,6750.0,服务业,湖南,有限责任公司,企业法人,0.91,
5978539,2009.0,3890.0,服务业,广东,有限责任公司,,0.85,0.0
5978540,2012.0,4760.0,服务业,湖南,集体所有制企业,企业法人,0.75,0.0
5978541,2005.0,1400.0,工业,广东,有限责任公司,企业法人,0.87,0.0
5978542,2004.0,1410.0,零售业,湖南,集体所有制企业,自然人,0.75,0.0
5978543,2005.0,8180.0,工业,湖南,有限责任公司,企业法人,0.65,0.0
5978544,2010.0,570.0,社区服务,山东,股份有限公司,自然人,0.61,0.0
5978545,2006.0,8030.0,社区服务,湖南,股份有限公司,企业法人,0.97,0.0
5978546,2010.0,3550.0,商业服务业,福建,农民专业合作社,自然人,0.88,0.0
5978547,2006.0,8740.0,商业服务业,广西,有限责任公司,自然人,0.6,0.0
5978548,2011.0,7030.0,工业,湖南,农民专业合作社,自然人,0.85,0.0
5978549,2013.0,2670.0,服务业,江西,合伙企业,自然人,0.63,0.0
5978550,2010.0,8810.0,,福建,股份有限公司,企业法人,0.62,0.0
5978551,2000.0,330.0,交通运输业,江西,有限责任公司,企业法人,0.57,0.0
5978552,2001.0,2080.0,服务业,山东,合伙企业,自然人,0.92,0.0
5978553,2001.0,9370.0,社区服务,湖南,集体所有制企业,自然人,0.58,0.0
5978554,2007.0,2100.0,交通运输业,湖北,合伙企业,自然人,0.71,0.0
5978555,2006.0,4280.0,服务业,湖南,集体所有制企业,企业法人,0.74,0.0
5978556,2008.0,2000.0,社区服务,山东,股份有限公司,企业法人,0.93,0.0
5978557,2002.0,1300.0,交通运输业,广东,合伙企业,自然人,0.84,0.0
5978558,2010.0,5970.0,服务业,江西,农民专业合作社,自然人,0.55,0.0
5978559,2002.0,7040.0,商业服务业,湖北,有限责任公司,企业法人,0.88,0.0
5978560,2007.0,890.0,社区服务,广西,股份有限公司,企业法人,0.57,0.0
5978561,2014.0,7560.0,零售业,湖南,集体所有制企业,自然人,0.73,0.0
5978562,2013.0,8530.0,零售业,福建,股份有限公司,自然人,0.79,0.0
5978563,2001.0,8750.0,工业,江西,农民专业合作社,自然人,0.57,0.0
5978564,2000.0,6360.0,交通运输业,广西,有限责任公司,企业法人,0.99,0.0
5978565,2002.0,190.0,交通运输业,,集体所有制企业,自然人,0.89,0.0
5978566,2005.0,3110.0,商业服务业,湖南,有限责任公司,自然人,0.64,0.0
5978567,2012.0,7960.0,零售业,山东,农民专业合作社,企业法人,0.84,0.0
5978568,2003.0,9090.0,商业服务业,江西,有限责任公司,企业法人,0.56,0.0
5978569,2006.0,6530.0,交通运输业,湖南,集体所有制企业,企业法人,0.69,0.0
5978570,2009.0,5260.0,商业服务业,山东,有限责任公司,自然人,0.78,0.0
5978571,2004.0,7600.0,零售业,广西,有限责任公司,自然人,0.58,0.0
5978572,2014.0,5250.0,交通运输业,广西,集体所有制企业,自然人,0.79,0.0
5978573,2005.0,7240.0,工业,山东,集体所有制企业,企业法人,0.89,0.0
5978574,2010.0,9890.0,零售业,山东,集体所有制企业,企业法人,0.57,0.0
5978575,2004.0,4010.0,交通运输业,广东,农民专业合作社,企业法人,0.57,0.0
5978576,2011.0,9820.0,商业服务业,江西,合伙企业,自然人,0.52,0.0
5978577,2000.0,2330.0,社区服务,广东,合伙企业,自然人,0.94,0.0
5978578,2011.0,8990.0,社区服务,湖南,集体所有制企业,自然人,0.73,0.0
5978579,2014.0,8000.0,社区服务,福建,股份有限公司,企业法人,0.6,0.0
5978580,2009.0,5440.0,服务业,湖南,合伙企业,自然人,1.0,0.0
5978581,2013.0,7100.0,交通运输业,山东,股份有限公司,自然人,0.56,0.0
5978582,2014.0,8560.0,服务业,福建,有限责任公司,自然人,0.96,0.0
5978583,2003.0,3430.0,服务业,福建,股份有限公司,自然人,0.64,0.0
5978584,2005.0,8410.0,交通运输业,山东,集体所有制企业,企业法人,0.73,0.0
5978585,2013.0,4600.0,交通运输业,广西,农民专业合作社,企业法人,0.54,0.0
5978586,2011.0,2910.0,交通运输业,湖北,有限责任公司,自然人,0.81,0.0
5978587,2012.0,880.0,工业,广东,农民专业合作社,自然人,0.74,0.0
5978588,2009.0,1380.0,服务业,湖南,有限责任公司,企业法人,0.77,0.0
5978589,2003.0,5260.0,商业服务业,湖北,股份有限公司,企业法人,0.53,0.0
5978590,2000.0,6870.0,零售业,福建,集体所有制企业,企业法人,0.58,0.0
5978591,2011.0,9770.0,零售业,湖南,集体所有制企业,企业法人,0.95,0.0
5978592,2012.0,5900.0,,山东,合伙企业,自然人,0.78,0.0
5978593,2012.0,3390.0,服务业,广东,农民专业合作社,自然人,0.62,0.0
5978594,2010.0,2310.0,服务业,广东,有限责任公司,企业法人,0.77,0.0
5978595,2006.0,7490.0,服务业,福建,集体所有制企业,自然人,1.0,0.0
5978596,2007.0,7920.0,零售业,广西,股份有限公司,企业法人,0.69,0.0
5978597,2013.0,6100.0,服务业,广东,股份有限公司,企业法人,0.88,0.0
5978598,2010.0,7110.0,交通运输业,广东,股份有限公司,自然人,0.54,0.0
5978599,2000.0,3650.0,工业,湖北,农民专业合作社,企业法人,0.56,0.0
5978600,2008.0,4930.0,社区服务,江西,集体所有制企业,企业法人,0.83,0.0
5978601,2001.0,6100.0,社区服务,福建,农民专业合作社,企业法人,0.98,0.0
5978602,2004.0,1960.0,商业服务业,,股份有限公司,企业法人,0.65,0.0
5978603,2008.0,1810.0,交通运输业,福建,农民专业合作社,自然人,0.96,0.0
5978604,2005.0,4960.0,交通运输业,广东,股份有限公司,企业法人,0.62,0.0
5978605,2003.0,1110.0,零售业,江西,农民专业合作社,自然人,0.69,0.0
5978606,2002.0,7560.0,社区服务,山东,集体所有制企业,自然人,0.65,0.0
5978607,2000.0,7900.0,交通运输业,山东,有限责任公司,企业法人,0.83,0.0
5978608,2011.0,9720.0,商业服务业,广西,有限责任公司,企业法人,0.88,0.0
5978609,2013.0,4770.0,零售业,湖南,农民专业合作社,自然人,0.7,0.0
5978610,2002.0,5140.0,服务业,湖北,股份有限公司,自然人,0.88,0.0
5978611,2000.0,6910.0,交通运输业,湖北,股份有限公司,自然人,,0.0
5978612,2010.0,1950.0,社区服务,湖北,股份有限公司,自然人,0.84,0.0
5978613,2000.0,7560.0,社区服务,湖南,集体所有制企业,企业法人,0.74,0.0
5978614,2002.0,4550.0,社区服务,湖南,股份有限公司,自然人,0.87,0.0
5978615,2006.0,9400.0,工业,山东,合伙企业,自然人,0.53,0.0
5978616,2001.0,1420.0,交通运输业,广东,农民专业合作社,自然人,0.51,0.0
5978617,2006.0,4000.0,零售业,湖北,合伙企业,企业法人,0.56,0.0
5978618,2012.0,2840.0,交通运输业,广西,有限责任公司,企业法人,0.68,0.0
5978619,2002.0,980.0,商业服务业,湖南,集体所有制企业,自然人,0.51,0.0
5978620,2005.0,710.0,交通运输业,湖北,合伙企业,自然人,0.56,0.0
5978621,2001.0,1920.0,零售业,福建,有限责任公司,自然人,0.93,0.0
5978622,2013.0,3250.0,服务业,山东,有限责任公司,自然人,0.51,
5978623,2012.0,7980.0,工业,广西,有限责任公司,自然人,0.9,0.0
5978624,2007.0,3570.0,服务业,江西,股份有限公司,企业法人,0.65,0.0
5978625,2005.0,9650.0,零售业,湖南,股份有限公司,企业法人,0.89,0.0
5978626,2005.0,4740.0,社区服务,广西,股份有限公司,自然人,0.75,0.0
5978627,2003.0,8820.0,社区服务,湖南,合伙企业,自然人,0.56,0.0
5978628,2014.0,2600.0,零售业,福建,合伙企业,自然人,0.57,0.0
5978629,2011.0,4210.0,商业服务业,广西,集体所有制企业,自然人,0.93,0.0
5978630,2007.0,4380.0,交通运输业,广东,集体所有制企业,自然人,0.69,0.0
5978631,2004.0,8490.0,交通运输业,山东,股份有限公司,企业法人,0.77,0.0
5978632,2013.0,5960.0,交通运输业,江西,农民专业合作社,企业法人,0.54,0.0
5978633,2001.0,4460.0,交通运输业,湖北,股份有限公司,自然人,0.77,0.0
5978634,2008.0,6750.0,服务业,山东,农民专业合作社,企业法人,0.56,0.0
5978635,2004.0,1970.0,服务业,广西,有限责任公司,企业法人,0.76,0.0
5978636,2013.0,2020.0,社区服务,福建,有限责任公司,自然人,0.98,0.0
5978637,2001.0,5930.0,零售业,广西,农民专业合作社,企业法人,0.98,0.0
5978638,2009.0,960.0,工业,广东,集体所有制企业,企业法人,0.53,0.0
5978639,2010.0,4990.0,零售业,广东,集体所有制企业,自然人,0.82,0.0
5978640,2014.0,2940.0,服务业,广西,农民专业合作社,自然人,0.99,0.0
